Order_ID,Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Ship_Date,Units_Sold,Unit_Price,Unit_Cost
911290013,Sub-Saharan Africa,Swaziland,Personal Care,Online,M,3/24/10,4/3/10,9821,81.73,56.67
442318427,Europe,Andorra,Baby Food,Online,H,9/27/10,10/8/10,707,255.28,159.42
243569314,Asia,Nepal,Fruits,Online,M,6/23/17,6/25/17,6428,9.33,6.92
986966502,Sub-Saharan Africa,Liberia,Baby Food,Offline,M,2/22/12,4/9/12,4175,255.28,159.42
264746320,Sub-Saharan Africa,Chad,Baby Food,Offline,M,5/18/15,6/6/15,3174,255.28,159.42
239457595,Central America and the Caribbean,Belize,Snacks,Online,H,10/21/14,11/27/14,9678,152.58,97.44
893961656,Asia,Brunei,Snacks,Offline,H,4/4/14,5/1/14,1975,152.58,97.44
481432330,Asia,North Korea,Personal Care,Online,L,11/6/14,11/9/14,5380,81.73,56.67
475355947,Central America and the Caribbean,Cuba,Vegetables,Offline,L,3/8/11,4/26/11,7243,154.06,90.93
619531333,Sub-Saharan Africa,Togo,Office Supplies,Offline,C,4/17/10,5/16/10,1944,651.21,524.96
278069818,Middle East and North Africa,Kuwait,Beverages,Offline,M,9/10/12,10/5/12,5893,47.45,31.79
685395228,Asia,Kazakhstan,Cereal,Offline,L,3/11/16,3/17/16,2534,205.7,117.11
896243894,Australia and Oceania,Australia,Snacks,Online,H,1/29/12,2/3/12,7340,152.58,97.44
935664641,Sub-Saharan Africa,Benin,Cosmetics,Online,M,8/21/11,10/4/11,2815,437.2,263.33
449018800,Asia,Kazakhstan,Snacks,Online,M,1/31/12,2/4/12,3496,152.58,97.44
951980197,Middle East and North Africa,Jordan,Snacks,Offline,M,6/21/15,7/1/15,950,152.58,97.44
880535161,Asia,Turkmenistan,Household,Offline,C,5/9/17,6/25/17,8776,668.27,502.54
540982520,Europe,Austria,Cosmetics,Offline,L,7/24/10,9/1/10,7604,437.2,263.33
759933602,Australia and Oceania,Papua New Guinea,Household,Online,M,9/16/11,10/9/11,95,668.27,502.54
634312236,Sub-Saharan Africa,Sudan,Beverages,Offline,H,12/20/11,1/13/12,5941,47.45,31.79
681354749,Central America and the Caribbean,Honduras,Cereal,Offline,L,2/25/11,3/29/11,6866,205.7,117.11
588609969,Middle East and North Africa,Azerbaijan,Household,Offline,C,12/3/13,12/26/13,1625,668.27,502.54
563939225,Europe,Iceland,Clothes,Offline,C,11/11/10,12/19/10,1004,109.28,35.84
885516345,North America,Greenland,Household,Online,L,7/20/12,7/25/12,2819,668.27,502.54
551827657,Sub-Saharan Africa,Liberia,Vegetables,Offline,C,6/26/15,7/13/15,6921,154.06,90.93
431671988,Sub-Saharan Africa,Cameroon,Beverages,Offline,H,6/10/13,6/14/13,189,47.45,31.79
114160668,Sub-Saharan Africa,Benin,Cosmetics,Online,H,5/29/16,6/6/16,1534,437.2,263.33
158717525,North America,United States of America,Cosmetics,Offline,H,7/4/16,7/17/16,6897,437.2,263.33
745078885,Asia,South Korea,Personal Care,Offline,M,6/29/14,7/11/14,4254,81.73,56.67
323293578,Europe,Austria,Cereal,Online,H,12/24/15,2/2/16,8609,205.7,117.11
563722932,Middle East and North Africa,Turkey,Fruits,Online,M,6/28/12,8/9/12,6998,9.33,6.92
507040774,Europe,Estonia,Snacks,Online,L,7/22/15,7/25/15,3488,152.58,97.44
614233434,Sub-Saharan Africa,Mauritania,Cereal,Offline,H,1/16/15,2/8/15,4178,205.7,117.11
516599738,Europe,Greece,Office Supplies,Offline,M,4/2/13,5/9/13,2197,651.21,524.96
365751016,North America,Greenland,Fruits,Online,M,7/17/13,8/31/13,2708,9.33,6.92
383611094,Europe,Belarus,Clothes,Online,H,7/22/16,8/26/16,7902,109.28,35.84
412416303,Europe,San Marino,Baby Food,Offline,M,6/3/16,6/11/16,2004,255.28,159.42
364715468,Europe,Croatia,Cosmetics,Offline,M,2/15/12,2/19/12,6267,437.2,263.33
673369920,Australia and Oceania,East Timor,Fruits,Offline,M,4/15/11,5/12/11,3978,9.33,6.92
941553485,Sub-Saharan Africa,Nigeria,Cosmetics,Offline,L,3/25/11,4/9/11,5454,437.2,263.33
392752492,Europe,Netherlands,Personal Care,Offline,H,5/8/10,6/3/10,3045,81.73,56.67
120765769,North America,United States of America,Personal Care,Offline,L,11/21/11,1/10/12,6130,81.73,56.67
839704644,Sub-Saharan Africa,Namibia,Meat,Offline,H,7/30/12,9/13/12,6119,421.89,364.69
633992946,Europe,Hungary,Fruits,Offline,H,1/4/14,1/6/14,1456,9.33,6.92
808367002,Asia,Turkmenistan,Cosmetics,Online,H,4/5/11,5/8/11,2614,437.2,263.33
937875640,Europe,San Marino,Clothes,Online,C,10/30/11,11/30/11,7098,109.28,35.84
217880189,Central America and the Caribbean,Saint Vincent and the Grenadines,Vegetables,Offline,C,9/18/16,9/23/16,4445,154.06,90.93
614054477,Europe,Belarus,Vegetables,Online,C,8/12/16,8/16/16,1220,154.06,90.93
112384831,Australia and Oceania,Marshall Islands,Clothes,Offline,L,11/14/10,12/23/10,6024,109.28,35.84
369170081,Europe,Sweden,Baby Food,Offline,H,3/29/11,4/3/11,4486,255.28,159.42
861021554,Sub-Saharan Africa,Madagascar,Snacks,Offline,C,5/30/15,6/18/15,4266,152.58,97.44
234863078,Asia,China,Meat,Online,L,10/5/10,11/3/10,59,421.89,364.69
357930982,Europe,Albania,Clothes,Offline,C,1/16/16,3/5/16,8586,109.28,35.84
467774093,Asia,Indonesia,Office Supplies,Offline,L,12/25/16,1/26/17,3604,651.21,524.96
322253739,Sub-Saharan Africa,Botswana,Vegetables,Offline,L,7/11/15,8/22/15,898,154.06,90.93
649543750,Australia and Oceania,New Zealand,Cereal,Online,L,11/19/10,12/22/10,3285,205.7,117.11
898130452,North America,Mexico,Fruits,Online,M,12/4/10,12/27/10,5614,9.33,6.92
586812674,Europe,Russia,Office Supplies,Offline,M,3/15/13,3/31/13,9766,651.21,524.96
654701745,Sub-Saharan Africa,Cameroon,Beverages,Online,L,5/8/16,6/9/16,9650,47.45,31.79
311221492,Europe,Sweden,Fruits,Online,L,4/11/16,5/7/16,6210,9.33,6.92
186108243,Middle East and North Africa,Algeria,Meat,Offline,L,7/9/17,7/27/17,2420,421.89,364.69
979410827,Middle East and North Africa,Qatar,Cereal,Offline,H,5/3/14,5/21/14,8283,205.7,117.11
311490571,Middle East and North Africa,Somalia,Beverages,Online,L,3/7/17,4/23/17,5837,47.45,31.79
373021304,Asia,Malaysia,Fruits,Online,H,1/29/11,2/12/11,4148,9.33,6.92
274989354,Europe,Sweden,Snacks,Online,M,5/28/12,7/10/12,4316,152.58,97.44
998693549,Sub-Saharan Africa,Comoros,Household,Offline,M,2/5/12,3/21/12,4469,668.27,502.54
445745217,Sub-Saharan Africa,Ethiopia,Meat,Online,L,4/20/17,6/4/17,4770,421.89,364.69
188068187,Asia,Laos,Fruits,Online,L,4/20/17,4/25/17,2411,9.33,6.92
517898786,Asia,Brunei,Fruits,Online,C,1/5/10,1/9/10,6614,9.33,6.92
897785842,Europe,Cyprus,Office Supplies,Offline,L,5/8/13,5/12/13,3636,651.21,524.96
410590684,Central America and the Caribbean,Guatemala,Beverages,Online,C,1/3/16,2/6/16,1762,47.45,31.79
909487140,Sub-Saharan Africa,Tanzania,Meat,Online,L,7/8/11,7/17/11,6310,421.89,364.69
267961537,Asia,Mongolia,Cosmetics,Online,C,3/17/17,3/26/17,4628,437.2,263.33
929812705,Europe,Romania,Meat,Online,H,5/22/17,5/25/17,1097,421.89,364.69
459151971,Middle East and North Africa,Saudi Arabia,Office Supplies,Online,H,7/31/12,8/21/12,2126,651.21,524.96
990403163,Australia and Oceania,New Zealand,Cosmetics,Offline,L,9/25/15,10/27/15,1160,437.2,263.33
678302609,Asia,Sri Lanka,Clothes,Online,L,7/23/10,8/10/10,3670,109.28,35.84
447899138,Central America and the Caribbean,Antigua and Barbuda ,Cosmetics,Online,H,12/4/15,12/5/15,2163,437.2,263.33
844554078,Asia,China,Cereal,Online,C,11/22/13,12/6/13,1174,205.7,117.11
683941256,Sub-Saharan Africa,Benin,Personal Care,Offline,H,2/3/14,3/6/14,2271,81.73,56.67
202047002,Europe,Ukraine,Cosmetics,Online,H,1/29/12,3/6/12,9053,437.2,263.33
605170142,Australia and Oceania,Tonga,Personal Care,Offline,L,10/28/15,11/1/15,2148,81.73,56.67
919922006,Europe,Kosovo,Fruits,Online,L,8/27/11,9/18/11,4219,9.33,6.92
243226420,Europe,Moldova ,Beverages,Offline,H,6/17/13,7/3/13,4958,47.45,31.79
892319715,Sub-Saharan Africa,Cape Verde,Household,Offline,M,6/24/13,7/17/13,6088,668.27,502.54
754750716,Middle East and North Africa,Iran,Baby Food,Online,H,5/17/16,6/8/16,6364,255.28,159.42
938380753,Sub-Saharan Africa,Equatorial Guinea,Cosmetics,Online,C,9/24/12,9/26/12,6573,437.2,263.33
821383655,Central America and the Caribbean,Saint Lucia,Vegetables,Online,M,2/14/13,3/29/13,4531,154.06,90.93
302245748,Asia,Kyrgyzstan,Office Supplies,Online,M,1/20/14,2/25/14,88,651.21,524.96
249765861,Europe,United Kingdom,Clothes,Online,M,11/13/16,11/24/16,123,109.28,35.84
253055322,Europe,Romania,Beverages,Online,H,5/31/16,6/12/16,3548,47.45,31.79
871537959,Sub-Saharan Africa,Cote d'Ivoire,Cereal,Online,H,5/18/12,6/8/12,6304,205.7,117.11
484950101,Asia,Brunei,Clothes,Online,H,2/3/13,3/7/13,6366,109.28,35.84
243340575,Europe,Montenegro,Beverages,Offline,C,8/6/16,9/4/16,8739,47.45,31.79
917070710,Australia and Oceania,Vanuatu,Snacks,Online,H,6/2/14,6/11/14,457,152.58,97.44
646814334,Asia,Maldives,Office Supplies,Online,M,7/5/10,7/11/10,5590,651.21,524.96
793557775,Australia and Oceania,Palau,Snacks,Online,C,6/16/17,7/6/17,235,152.58,97.44
988599860,Europe,Czech Republic,Household,Offline,H,11/6/14,12/11/14,7522,668.27,502.54
483551919,Sub-Saharan Africa,Democratic Republic of the Congo,Cereal,Online,H,8/10/13,8/11/13,2613,205.7,117.11
400337779,Asia,Singapore,Meat,Online,H,5/19/14,5/27/14,7700,421.89,364.69
581193768,Europe,Cyprus,Snacks,Online,M,4/18/11,4/24/11,7006,152.58,97.44
938668715,Central America and the Caribbean,Dominican Republic,Office Supplies,Online,L,11/28/10,1/3/11,1787,651.21,524.96
105623948,Asia,South Korea,Beverages,Online,L,4/9/13,5/27/13,5328,47.45,31.79
385233294,Middle East and North Africa,Morocco,Personal Care,Online,H,9/16/15,10/21/15,7947,81.73,56.67
100983083,Europe,Serbia,Cereal,Offline,C,8/11/16,8/11/16,1993,205.7,117.11
346672141,Central America and the Caribbean,Saint Lucia,Cosmetics,Offline,L,8/25/11,10/3/11,6845,437.2,263.33
936411798,Europe,Latvia,Personal Care,Offline,L,9/13/12,9/17/12,3915,81.73,56.67
854625880,Sub-Saharan Africa,Mauritania,Beverages,Offline,H,10/14/13,11/26/13,1644,47.45,31.79
506050717,Sub-Saharan Africa,Senegal,Household,Online,M,7/20/17,7/30/17,508,668.27,502.54
365735137,Sub-Saharan Africa,Swaziland,Vegetables,Online,M,5/8/16,5/11/16,8009,154.06,90.93
529040467,Middle East and North Africa,Azerbaijan,Cosmetics,Offline,H,3/10/11,4/10/11,3686,437.2,263.33
261640536,Europe,Bosnia and Herzegovina,Household,Offline,M,6/22/15,8/1/15,4104,668.27,502.54
249521672,Sub-Saharan Africa,Senegal,Snacks,Online,L,5/27/13,7/8/13,7863,152.58,97.44
348982703,Sub-Saharan Africa,Djibouti,Baby Food,Offline,L,9/27/16,11/2/16,592,255.28,159.42
936634957,Sub-Saharan Africa,Ethiopia,Baby Food,Online,C,8/4/15,9/6/15,9953,255.28,159.42
659402263,Asia,Philippines,Cereal,Offline,M,6/27/12,8/1/12,638,205.7,117.11
484520947,Sub-Saharan Africa,Sudan,Beverages,Online,H,1/13/11,1/17/11,9370,47.45,31.79
549539840,Central America and the Caribbean,Cuba,Office Supplies,Offline,L,2/6/12,3/22/12,9905,651.21,524.96
612320268,Central America and the Caribbean,Barbados,Vegetables,Offline,M,1/21/10,2/10/10,8029,154.06,90.93
501036059,Central America and the Caribbean,Grenada,Vegetables,Online,H,9/12/11,10/17/11,6559,154.06,90.93
564173543,Europe,Finland,Baby Food,Offline,L,4/21/17,4/26/17,343,255.28,159.42
320531547,Sub-Saharan Africa,Niger,Snacks,Offline,M,11/13/16,12/21/16,1262,152.58,97.44
709221398,Asia,Cambodia,Fruits,Online,M,8/4/16,9/23/16,3227,9.33,6.92
939666926,Middle East and North Africa,Morocco,Clothes,Offline,M,5/20/12,7/7/12,7180,109.28,35.84
741604459,Central America and the Caribbean,Saint Kitts and Nevis ,Vegetables,Online,H,5/10/16,5/12/16,6094,154.06,90.93
815082824,Sub-Saharan Africa,Zambia,Meat,Offline,L,3/11/15,4/2/15,9975,421.89,364.69
580463349,Europe,Ukraine,Cereal,Offline,C,10/10/11,11/8/11,859,205.7,117.11
428419864,Europe,France,Office Supplies,Offline,M,11/4/13,12/5/13,7813,651.21,524.96
369938695,Middle East and North Africa,Jordan,Cosmetics,Online,L,1/21/15,1/24/15,1936,437.2,263.33
486318671,Middle East and North Africa,Libya,Meat,Offline,L,12/5/13,12/11/13,1357,421.89,364.69
479171121,Europe,Portugal,Baby Food,Offline,C,1/11/10,1/27/10,6238,255.28,159.42
120419871,Europe,Lithuania,Personal Care,Online,H,5/13/15,6/26/15,3771,81.73,56.67
602301251,Europe,Italy,Clothes,Offline,M,9/11/12,9/27/12,3180,109.28,35.84
487364089,Asia,Turkmenistan,Cosmetics,Online,M,5/16/12,7/4/12,719,437.2,263.33
658469712,Middle East and North Africa,Yemen,Fruits,Online,C,8/28/10,9/16/10,4675,9.33,6.92
268791949,Sub-Saharan Africa,Malawi,Meat,Online,C,3/26/16,5/8/16,366,421.89,364.69
791817128,Central America and the Caribbean,Saint Lucia,Fruits,Online,M,2/18/16,4/8/16,5139,9.33,6.92
171344077,Asia,Nepal,Household,Offline,H,5/21/17,5/27/17,3375,668.27,502.54
471484124,Europe,Denmark,Baby Food,Online,M,12/9/12,1/24/13,1485,255.28,159.42
226661098,Australia and Oceania,Fiji,Office Supplies,Offline,H,9/29/15,11/4/15,2911,651.21,524.96
291611325,Europe,Hungary,Snacks,Offline,M,2/1/17,2/10/17,3126,152.58,97.44
691383635,Europe,Slovenia,Vegetables,Offline,M,2/10/13,3/19/13,4637,154.06,90.93
171339356,Asia,Kyrgyzstan,Personal Care,Offline,M,3/4/16,3/7/16,1978,81.73,56.67
247152316,Middle East and North Africa,Libya,Personal Care,Offline,M,3/9/13,4/9/13,6717,81.73,56.67
254808843,Australia and Oceania,Palau,Snacks,Online,L,11/6/14,11/10/14,2454,152.58,97.44
500607764,Sub-Saharan Africa,Ethiopia,Cosmetics,Offline,L,12/27/13,2/14/14,9817,437.2,263.33
911160409,Sub-Saharan Africa,South Africa,Cereal,Online,M,1/27/12,1/27/12,1468,205.7,117.11
583390605,Asia,Indonesia,Cereal,Online,M,6/4/15,7/10/15,7099,205.7,117.11
934534680,Sub-Saharan Africa,Niger,Office Supplies,Offline,M,4/12/16,5/25/16,8434,651.21,524.96
752141463,Middle East and North Africa,Tunisia ,Personal Care,Offline,C,9/24/11,11/12/11,4228,81.73,56.67
244072282,Middle East and North Africa,Azerbaijan,Clothes,Online,H,1/27/15,3/13/15,5267,109.28,35.84
588500964,Sub-Saharan Africa,Mauritius ,Cosmetics,Online,M,3/4/14,3/12/14,9368,437.2,263.33
783913838,Europe,Kosovo,Snacks,Online,H,2/5/13,3/9/13,6380,152.58,97.44
799109733,Europe,Macedonia,Clothes,Online,C,3/14/13,4/29/13,3183,109.28,35.84
223199975,Europe,Denmark,Beverages,Online,L,11/21/16,1/4/17,8687,47.45,31.79
515608394,Australia and Oceania,Papua New Guinea,Cosmetics,Offline,M,4/17/16,4/23/16,8836,437.2,263.33
956071317,Asia,Indonesia,Cosmetics,Offline,M,3/1/12,3/31/12,1603,437.2,263.33
894637572,Central America and the Caribbean,Saint Lucia,Snacks,Offline,C,2/12/10,4/1/10,1993,152.58,97.44
201668488,Sub-Saharan Africa,Malawi,Personal Care,Online,C,10/26/16,10/31/16,7042,81.73,56.67
617837893,Sub-Saharan Africa,Sudan,Cosmetics,Online,M,7/5/13,8/12/13,817,437.2,263.33
804132115,Middle East and North Africa,Iraq,Snacks,Online,C,10/10/12,11/24/12,9417,152.58,97.44
391849982,Europe,Georgia,Cereal,Offline,H,11/30/16,12/11/16,5972,205.7,117.11
432602822,Australia and Oceania,Papua New Guinea,Cosmetics,Online,H,2/22/14,3/31/14,5643,437.2,263.33
248314464,Australia and Oceania,Solomon Islands,Meat,Online,H,9/4/12,9/14/12,623,421.89,364.69
581221234,Middle East and North Africa,Pakistan,Beverages,Online,L,3/19/14,4/21/14,5134,47.45,31.79
443871963,Australia and Oceania,Kiribati,Clothes,Online,H,3/2/10,4/16/10,432,109.28,35.84
269127976,Middle East and North Africa,Somalia,Snacks,Offline,M,9/25/15,11/11/15,9804,152.58,97.44
560163104,Central America and the Caribbean,Trinidad and Tobago,Fruits,Online,H,2/1/13,3/5/13,3565,9.33,6.92
540463674,Central America and the Caribbean,Costa Rica,Household,Offline,H,10/10/15,10/14/15,4066,668.27,502.54
403828513,Sub-Saharan Africa,Mali,Baby Food,Online,H,11/19/11,11/25/11,686,255.28,159.42
864368951,Asia,India,Snacks,Online,M,4/19/13,6/2/13,4836,152.58,97.44
906508815,Europe,Croatia,Clothes,Online,H,1/13/14,1/23/14,4958,109.28,35.84
934984433,Central America and the Caribbean,Saint Lucia,Vegetables,Online,C,9/28/16,10/13/16,1526,154.06,90.93
524844634,Europe,Greece,Cereal,Offline,M,10/10/13,10/13/13,2045,205.7,117.11
671450746,Sub-Saharan Africa,Djibouti,Fruits,Offline,M,9/15/13,10/18/13,6052,9.33,6.92
640476596,Europe,Iceland,Fruits,Online,H,10/21/14,10/24/14,112,9.33,6.92
217908513,Sub-Saharan Africa,Niger,Cosmetics,Online,H,5/30/16,6/23/16,2826,437.2,263.33
160045325,Asia,China,Fruits,Online,L,2/20/15,4/5/15,9823,9.33,6.92
843498361,Sub-Saharan Africa,The Gambia,Office Supplies,Offline,M,3/31/16,4/25/16,8764,651.21,524.96
915191447,Middle East and North Africa,Saudi Arabia,Snacks,Online,M,9/9/14,9/27/14,4342,152.58,97.44
442360913,Central America and the Caribbean,Antigua and Barbuda ,Fruits,Online,C,1/26/14,3/5/14,3279,9.33,6.92
462555587,Middle East and North Africa,Israel,Personal Care,Online,C,4/6/15,5/12/15,9332,81.73,56.67
733636796,Europe,Ukraine,Meat,Online,M,8/20/12,9/15/12,8286,421.89,364.69
183778369,Europe,Bosnia and Herzegovina,Snacks,Online,L,12/24/12,1/7/13,2958,152.58,97.44
961466634,Middle East and North Africa,Lebanon,Beverages,Online,H,8/1/16,8/17/16,8198,47.45,31.79
785500419,Middle East and North Africa,United Arab Emirates,Meat,Offline,M,6/8/13,7/15/13,5884,421.89,364.69
594991052,Europe,Luxembourg,Snacks,Offline,M,4/22/17,6/6/17,9929,152.58,97.44
499362361,Australia and Oceania,Tonga,Vegetables,Offline,M,7/15/16,9/1/16,1274,154.06,90.93
228350675,Middle East and North Africa,Kuwait,Vegetables,Online,C,9/1/15,9/15/15,2894,154.06,90.93
482004821,Central America and the Caribbean,Saint Vincent and the Grenadines,Baby Food,Offline,M,7/8/16,7/12/16,4793,255.28,159.42
680686128,Sub-Saharan Africa,Sao Tome and Principe,Office Supplies,Offline,M,5/30/14,7/8/14,9006,651.21,524.96
315068423,Sub-Saharan Africa,Burundi,Clothes,Offline,H,1/29/17,2/25/17,4603,109.28,35.84
296138036,Australia and Oceania,Fiji,Clothes,Online,M,8/11/10,9/23/10,2680,109.28,35.84
705193793,Sub-Saharan Africa,Ghana,Meat,Offline,M,3/26/16,5/12/16,1369,421.89,364.69
343847024,Middle East and North Africa,Somalia,Household,Offline,L,10/21/10,11/5/10,830,668.27,502.54
784021556,Sub-Saharan Africa,Mauritania,Cosmetics,Offline,H,11/23/13,12/2/13,8256,437.2,263.33
517953717,Sub-Saharan Africa,Mozambique,Office Supplies,Offline,M,11/7/15,11/14/15,2870,651.21,524.96
808192336,Asia,Bhutan,Cosmetics,Online,L,11/13/11,12/5/11,927,437.2,263.33
737598741,Australia and Oceania,Tonga,Clothes,Offline,H,5/9/13,6/10/13,713,109.28,35.84
359346759,Sub-Saharan Africa,Guinea,Clothes,Online,M,11/6/13,11/9/13,7546,109.28,35.84
246922719,Europe,Albania,Office Supplies,Online,H,7/13/15,7/29/15,8775,651.21,524.96
144125449,Sub-Saharan Africa,Lesotho,Cereal,Online,H,4/14/10,5/22/10,8778,205.7,117.11
315066277,Europe,Slovakia,Snacks,Offline,L,10/10/13,11/28/13,3968,152.58,97.44
194169032,Australia and Oceania,Papua New Guinea,Beverages,Online,C,3/25/16,4/11/16,7786,47.45,31.79
636170041,Sub-Saharan Africa,Cameroon,Cosmetics,Offline,L,7/7/16,8/4/16,5707,437.2,263.33
766118133,Europe,Sweden,Household,Offline,C,10/9/10,10/10/10,235,668.27,502.54
229374635,Middle East and North Africa,Bahrain,Fruits,Offline,M,5/11/11,5/31/11,5906,9.33,6.92
541613376,Sub-Saharan Africa,Mauritania,Household,Online,C,10/3/12,10/11/12,4289,668.27,502.54
138820683,Europe,Russia,Clothes,Offline,L,7/9/10,7/9/10,8980,109.28,35.84
227295386,Central America and the Caribbean,Belize,Baby Food,Online,H,8/16/12,9/6/12,611,255.28,159.42
733648812,Europe,Luxembourg,Cereal,Online,M,12/18/12,12/24/12,1842,205.7,117.11
754804790,Sub-Saharan Africa,Chad,Office Supplies,Online,H,4/16/10,5/20/10,2366,651.21,524.96
807999646,Asia,Indonesia,Vegetables,Offline,L,12/24/11,2/3/12,3906,154.06,90.93
580782210,Europe,Kosovo,Office Supplies,Online,C,2/16/15,2/20/15,5217,651.21,524.96
281013810,Central America and the Caribbean,Saint Kitts and Nevis ,Personal Care,Offline,C,4/25/10,5/10/10,7086,81.73,56.67
186868274,Asia,South Korea,Fruits,Online,C,9/11/15,9/12/15,7330,9.33,6.92
196831929,Sub-Saharan Africa,Kenya,Vegetables,Offline,M,8/12/12,8/18/12,5797,154.06,90.93
279703605,Europe,Hungary,Baby Food,Offline,C,1/1/10,1/10/10,9367,255.28,159.42
924594628,Middle East and North Africa,Turkey,Baby Food,Offline,M,4/9/10,4/12/10,6952,255.28,159.42
890928828,Middle East and North Africa,Yemen,Office Supplies,Online,C,2/10/13,3/2/13,4494,651.21,524.96
358442533,Asia,Tajikistan,Clothes,Online,C,9/18/11,9/24/11,9966,109.28,35.84
477184569,Australia and Oceania,Australia,Baby Food,Online,M,9/6/11,10/20/11,8373,255.28,159.42
217516267,Sub-Saharan Africa,Benin,Personal Care,Online,M,2/14/12,3/14/12,6752,81.73,56.67
420111453,Sub-Saharan Africa,Gabon,Cereal,Online,L,12/24/16,2/10/17,9170,205.7,117.11
645956456,Europe,Poland,Baby Food,Offline,H,2/20/16,4/8/16,1725,255.28,159.42
526350104,Europe,Montenegro,Clothes,Offline,M,11/19/11,12/4/11,7547,109.28,35.84
212903726,Europe,Andorra,Meat,Online,L,2/26/15,2/26/15,1798,421.89,364.69
827541148,Sub-Saharan Africa,Zambia,Personal Care,Offline,L,6/12/11,7/23/11,6670,81.73,56.67
412498700,Middle East and North Africa,Jordan,Cosmetics,Online,M,1/12/10,2/19/10,6387,437.2,263.33
680325210,Europe,Finland,Vegetables,Online,C,6/21/17,7/23/17,2203,154.06,90.93
263882005,Europe,Slovenia,Beverages,Online,M,2/3/11,2/27/11,7404,47.45,31.79
566342914,Middle East and North Africa,Algeria,Cereal,Offline,M,12/10/10,12/17/10,2308,205.7,117.11
811194264,Sub-Saharan Africa,Equatorial Guinea,Meat,Online,M,5/29/15,7/4/15,9264,421.89,364.69
292234885,Asia,India,Baby Food,Online,C,8/3/12,8/4/12,7651,255.28,159.42
623576104,Sub-Saharan Africa,Democratic Republic of the Congo,Fruits,Offline,M,5/15/14,5/25/14,8881,9.33,6.92
789641749,Sub-Saharan Africa,Sudan,Snacks,Online,M,10/4/14,10/10/14,1396,152.58,97.44
295168149,Europe,Slovenia,Fruits,Offline,L,5/28/16,7/16/16,5669,9.33,6.92
515204131,Sub-Saharan Africa,Uganda,Cereal,Offline,M,9/3/11,10/4/11,9206,205.7,117.11
645111024,Europe,Greece,Meat,Offline,C,9/12/16,9/26/16,1543,421.89,364.69
850562655,Europe,Switzerland,Baby Food,Offline,M,8/11/14,9/25/14,9246,255.28,159.42
917545354,Sub-Saharan Africa,South Sudan,Personal Care,Offline,L,4/26/12,5/30/12,915,81.73,56.67
702357947,Europe,Ireland,Personal Care,Offline,L,1/5/14,2/4/14,2179,81.73,56.67
581611764,Sub-Saharan Africa,Niger,Baby Food,Online,H,5/17/17,7/2/17,701,255.28,159.42
102230632,Europe,Montenegro,Clothes,Online,L,5/13/17,6/13/17,1171,109.28,35.84
231450879,Europe,Armenia,Clothes,Online,L,1/3/10,2/22/10,313,109.28,35.84
206821334,Sub-Saharan Africa,Seychelles ,Beverages,Online,L,4/29/11,5/3/11,1884,47.45,31.79
686203324,North America,Canada,Beverages,Offline,L,9/8/15,9/18/15,1667,47.45,31.79
597770678,Asia,Malaysia,Office Supplies,Online,L,9/27/14,10/19/14,2482,651.21,524.96
290009725,Asia,Thailand,Baby Food,Offline,C,5/3/16,5/7/16,9177,255.28,159.42
181719291,Sub-Saharan Africa,Ethiopia,Fruits,Online,H,6/22/10,7/5/10,3631,9.33,6.92
312010705,Sub-Saharan Africa,South Africa,Meat,Online,L,12/3/10,12/21/10,9756,421.89,364.69
790307796,Sub-Saharan Africa,Mauritius ,Fruits,Online,M,8/4/13,8/30/13,8494,9.33,6.92
446346890,Sub-Saharan Africa,Mauritania,Meat,Offline,C,6/14/15,6/18/15,2819,421.89,364.69
880176818,Europe,Poland,Clothes,Online,M,10/1/10,10/15/10,2735,109.28,35.84
612158906,Middle East and North Africa,Tunisia ,Baby Food,Offline,M,7/9/17,8/4/17,279,255.28,159.42
932966983,Asia,Mongolia,Fruits,Online,C,3/20/13,3/20/13,4518,9.33,6.92
953587377,Sub-Saharan Africa,Equatorial Guinea,Meat,Online,H,3/18/14,3/27/14,6550,421.89,364.69
755318915,Europe,Italy,Clothes,Online,H,6/10/11,6/25/11,4507,109.28,35.84
939772927,Asia,Maldives,Personal Care,Online,C,1/20/12,3/3/12,8548,81.73,56.67
378873240,Europe,Andorra,Beverages,Online,H,11/25/12,11/28/12,5866,47.45,31.79
264856183,Europe,Cyprus,Fruits,Online,L,11/27/11,12/23/11,5685,9.33,6.92
960270583,Australia and Oceania,Marshall Islands,Vegetables,Offline,C,11/1/11,11/24/11,4260,154.06,90.93
647977769,Sub-Saharan Africa,Ghana,Office Supplies,Offline,L,7/10/16,8/3/16,9876,651.21,524.96
281151568,Sub-Saharan Africa,Malawi,Fruits,Offline,H,12/9/11,1/22/12,7852,9.33,6.92
433278310,Australia and Oceania,Palau,Snacks,Online,H,5/27/15,6/8/15,5535,152.58,97.44
848156821,North America,Greenland,Clothes,Offline,M,3/25/11,5/11/11,7306,109.28,35.84
889898431,Sub-Saharan Africa,Republic of the Congo,Snacks,Offline,M,1/30/15,2/28/15,9576,152.58,97.44
892926967,Asia,Laos,Personal Care,Online,C,3/10/17,4/7/17,5787,81.73,56.67
811978757,Asia,Laos,Household,Online,C,6/1/16,6/26/16,1413,668.27,502.54
672102630,Central America and the Caribbean,Belize,Fruits,Offline,C,6/24/16,8/7/16,8959,9.33,6.92
